,Driver,Stint,Compound,LapCount,FirstLap,LastLap,race_number,fastest_laptime,number_quick_laptime,avg_quick_laptime,fp_session,SpeedTotal,high_engine_mode,low_engine_mode,quali_sim,race_sim,year,event_format,q1,q2,q3
4721,SAI,3.0,SOFT,3,12.0,14.0,18.0,0 days 00:01:18.600000,1.0,0 days 00:01:18.600000,fp2,1047.5,0,0,1,0,2021,conventional,0 days 00:01:17.517000,0 days 00:01:17.248000,0 days 00:01:16.761000
4722,SAI,4.0,SOFT,3,15.0,17.0,18.0,0 days 00:01:18.318000,1.0,0 days 00:01:18.318000,fp2,1027.0,0,1,1,0,2021,conventional,0 days 00:01:17.517000,0 days 00:01:17.248000,0 days 00:01:16.761000
4723,SAI,7.0,MEDIUM,10,20.0,29.0,18.0,0 days 00:01:21.793000,6.0,0 days 00:01:22.285500,fp2,1137.0,0,0,0,1,2021,conventional,0 days 00:01:17.517000,0 days 00:01:17.248000,0 days 00:01:16.761000
4724,BOT,2.0,SOFT,12,7.0,18.0,18.0,0 days 00:01:17.725000,2.0,0 days 00:01:17.878500,fp2,991.0,0,1,1,0,2021,conventional,0 days 00:01:16.727000,0 days 00:01:16.864000,0 days 00:01:15.875000
4725,BOT,3.0,SOFT,7,19.0,25.0,18.0,0 days 00:01:21.515000,4.0,0 days 00:01:21.747000,fp2,1136.5,1,0,0,1,2021,conventional,0 days 00:01:16.727000,0 days 00:01:16.864000,0 days 00:01:15.875000
4726,BOT,4.0,HARD,6,26.0,31.0,18.0,0 days 00:01:20.836000,4.0,0 days 00:01:21.079500,fp2,1120.0,0,0,0,1,2021,conventional,0 days 00:01:16.727000,0 days 00:01:16.864000,0 days 00:01:15.875000
4727,GIO,3.0,SOFT,7,12.0,18.0,18.0,0 days 00:01:19.227000,1.0,0 days 00:01:19.227000,fp2,970.5,0,1,1,0,2021,conventional,0 days 00:01:17.897000,0 days 00:01:18.290000,
4728,GIO,4.0,SOFT,13,19.0,31.0,18.0,0 days 00:01:23.203000,11.0,0 days 00:01:23.408000,fp2,1148.0,1,0,0,1,2021,conventional,0 days 00:01:17.897000,0 days 00:01:18.290000,
4729,RIC,1.0,SOFT,7,1.0,7.0,18.0,0 days 00:01:18.406000,3.0,0 days 00:01:18.500000,fp3,1107.0,0,1,1,0,2021,conventional,0 days 00:01:17.719000,0 days 00:01:17.092000,0 days 00:01:16.763000
4730,RIC,2.0,SOFT,6,8.0,13.0,18.0,0 days 00:01:18.121000,2.0,0 days 00:01:18.188500,fp3,1137.0,1,0,1,0,2021,conventional,0 days 00:01:17.719000,0 days 00:01:17.092000,0 days 00:01:16.763000
4731,RIC,3.0,SOFT,2,14.0,15.0,18.0,0 days 00:01:25.839000,1.0,0 days 00:01:25.839000,fp3,1132.0,0,0,0,1,2021,conventional,0 days 00:01:17.719000,0 days 00:01:17.092000,0 days 00:01:16.763000
4732,NOR,2.0,SOFT,6,10.0,15.0,18.0,0 days 00:01:18.312000,2.0,0 days 00:01:18.655000,fp3,1090.5,0,1,1,0,2021,conventional,0 days 00:01:17.569000,0 days 00:01:17.473000,0 days 00:01:36.830000
4733,VET,4.0,SOFT,6,11.0,16.0,18.0,0 days 00:01:18.614000,1.0,0 days 00:01:18.614000,fp3,1044.5,0,1,1,0,2021,conventional,0 days 00:01:17.502000,0 days 00:01:17.746000,
4734,LAT,3.0,SOFT,4,7.0,10.0,18.0,0 days 00:01:19.313000,1.0,0 days 00:01:19.313000,fp3,1119.5,1,0,1,0,2021,conventional,0 days 00:01:18.756000,,
4735,RAI,3.0,SOFT,11,12.0,22.0,18.0,0 days 00:01:18.531000,4.0,0 days 00:01:18.589000,fp3,1050.0,1,0,1,0,2021,conventional,0 days 00:01:17.606000,0 days 00:01:17.958000,
4736,GAS,1.0,MEDIUM,8,1.0,8.0,18.0,0 days 00:01:18.959000,3.0,0 days 00:01:19.136000,fp3,1082.5,1,0,1,0,2021,conventional,0 days 00:01:16.908000,0 days 00:01:16.955000,0 days 00:01:16.456000
4737,GAS,3.0,SOFT,9,10.0,18.0,18.0,0 days 00:01:18.202000,2.0,0 days 00:01:18.317500,fp3,1051.5,0,1,1,0,2021,conventional,0 days 00:01:16.908000,0 days 00:01:16.955000,0 days 00:01:16.456000
4738,PER,1.0,SOFT,6,1.0,6.0,18.0,0 days 00:01:17.934000,2.0,0 days 00:01:18.279500,fp3,1077.5,1,0,1,0,2021,conventional,0 days 00:01:17.003000,0 days 00:01:17.055000,0 days 00:01:16.342000
4739,PER,3.0,SOFT,3,8.0,10.0,18.0,0 days 00:01:17.272000,1.0,0 days 00:01:17.272000,fp3,1077.0,0,0,1,0,2021,conventional,0 days 00:01:17.003000,0 days 00:01:17.055000,0 days 00:01:16.342000
4740,PER,4.0,SOFT,3,11.0,13.0,18.0,0 days 00:01:17.024000,1.0,0 days 00:01:17.024000,fp3,1036.0,0,1,1,0,2021,conventional,0 days 00:01:17.003000,0 days 00:01:17.055000,0 days 00:01:16.342000
4741,ALO,3.0,SOFT,6,9.0,14.0,18.0,0 days 00:01:18.816000,2.0,0 days 00:01:18.831500,fp3,1111.0,1,0,1,0,2021,conventional,0 days 00:01:18.452000,,
4742,LEC,2.0,SOFT,5,3.0,7.0,18.0,0 days 00:01:18.213000,2.0,0 days 00:01:18.538500,fp3,998.5,0,0,1,0,2021,conventional,0 days 00:01:16.748000,0 days 00:01:17.034000,0 days 00:01:16.837000
4743,LEC,5.0,SOFT,5,11.0,15.0,18.0,0 days 00:01:18.383000,1.0,0 days 00:01:18.383000,fp3,1160.5,1,0,1,0,2021,conventional,0 days 00:01:16.748000,0 days 00:01:17.034000,0 days 00:01:16.837000
4744,LEC,6.0,SOFT,5,16.0,20.0,18.0,0 days 00:01:20.860000,2.0,0 days 00:01:20.884500,fp3,1141.0,0,0,0,1,2021,conventional,0 days 00:01:16.748000,0 days 00:01:17.034000,0 days 00:01:16.837000
4745,STR,2.0,MEDIUM,2,3.0,4.0,18.0,0 days 00:01:22.796000,1.0,0 days 00:01:22.796000,fp3,1135.0,1,0,0,1,2021,conventional,0 days 00:01:20.873000,,
4746,STR,6.0,SOFT,6,14.0,19.0,18.0,0 days 00:01:18.352000,2.0,0 days 00:01:18.691000,fp3,1015.5,0,1,1,0,2021,conventional,0 days 00:01:20.873000,,
4747,TSU,6.0,SOFT,10,16.0,25.0,18.0,0 days 00:01:18.037000,3.0,0 days 00:01:18.559000,fp3,907.5,0,1,1,0,2021,conventional,0 days 00:01:17.330000,0 days 00:01:16.701000,0 days 00:01:17.158000
4748,OCO,3.0,SOFT,6,11.0,16.0,18.0,0 days 00:01:18.999000,2.0,0 days 00:01:19.238000,fp3,1093.5,0,1,1,0,2021,conventional,0 days 00:01:18.126000,0 days 00:01:18.405000,
4749,VER,1.0,SOFT,6,1.0,6.0,18.0,0 days 00:01:17.217000,2.0,0 days 00:01:17.377000,fp3,1052.5,0,1,1,0,2021,conventional,0 days 00:01:16.788000,0 days 00:01:16.483000,0 days 00:01:16.225000
4750,VER,4.0,SOFT,3,9.0,11.0,18.0,0 days 00:01:17.523000,1.0,0 days 00:01:17.523000,fp3,1091.5,1,0,1,0,2021,conventional,0 days 00:01:16.788000,0 days 00:01:16.483000,0 days 00:01:16.225000
4751,HAM,1.0,SOFT,3,1.0,3.0,18.0,0 days 00:01:18.770000,1.0,0 days 00:01:18.770000,fp3,860.0,0,1,1,0,2021,conventional,0 days 00:01:17.207000,0 days 00:01:16.474000,0 days 00:01:16.020000
4752,HAM,3.0,SOFT,8,6.0,13.0,18.0,0 days 00:01:17.675000,3.0,0 days 00:01:17.779000,fp3,1062.0,1,0,1,0,2021,conventional,0 days 00:01:17.207000,0 days 00:01:16.474000,0 days 00:01:16.020000
4753,SAI,2.0,SOFT,5,5.0,9.0,18.0,0 days 00:01:18.232000,2.0,0 days 00:01:18.690500,fp3,1001.0,0,0,1,0,2021,conventional,0 days 00:01:17.517000,0 days 00:01:17.248000,0 days 00:01:16.761000
4754,SAI,3.0,SOFT,7,10.0,16.0,18.0,0 days 00:01:18.029000,2.0,0 days 00:01:18.074000,fp3,981.0,0,1,1,0,2021,conventional,0 days 00:01:17.517000,0 days 00:01:17.248000,0 days 00:01:16.761000
4755,SAI,5.0,SOFT,3,18.0,20.0,18.0,0 days 00:01:21.567000,1.0,0 days 00:01:21.567000,fp3,1125.5,1,0,0,1,2021,conventional,0 days 00:01:17.517000,0 days 00:01:17.248000,0 days 00:01:16.761000
4756,RUS,1.0,SOFT,3,1.0,3.0,18.0,0 days 00:01:23.771000,1.0,0 days 00:01:23.771000,fp3,1041.0,0,1,0,1,2021,conventional,0 days 00:01:17.958000,0 days 00:01:18.172000,
4757,RUS,2.0,SOFT,7,4.0,10.0,18.0,0 days 00:01:21.206000,4.0,0 days 00:01:23.275000,fp3,1110.5,1,0,0,1,2021,conventional,0 days 00:01:17.958000,0 days 00:01:18.172000,
4758,RUS,3.0,SOFT,3,11.0,13.0,18.0,0 days 00:01:19.224000,1.0,0 days 00:01:19.224000,fp3,1042.0,0,0,1,0,2021,conventional,0 days 00:01:17.958000,0 days 00:01:18.172000,
4759,BOT,1.0,SOFT,6,1.0,6.0,18.0,0 days 00:01:18.493000,2.0,0 days 00:01:18.577000,fp3,1029.5,0,0,1,0,2021,conventional,0 days 00:01:16.727000,0 days 00:01:16.864000,0 days 00:01:15.875000
4760,BOT,2.0,SOFT,3,7.0,9.0,18.0,0 days 00:01:17.708000,1.0,0 days 00:01:17.708000,fp3,1058.5,1,0,1,0,2021,conventional,0 days 00:01:16.727000,0 days 00:01:16.864000,0 days 00:01:15.875000
4761,BOT,3.0,SOFT,5,10.0,14.0,18.0,0 days 00:01:17.853000,1.0,0 days 00:01:17.853000,fp3,992.5,0,1,1,0,2021,conventional,0 days 00:01:16.727000,0 days 00:01:16.864000,0 days 00:01:15.875000
4762,GIO,2.0,SOFT,3,4.0,6.0,18.0,0 days 00:01:19.323000,1.0,0 days 00:01:19.323000,fp3,885.0,0,0,1,0,2021,conventional,0 days 00:01:17.897000,0 days 00:01:18.290000,
4763,GIO,3.0,SOFT,5,7.0,11.0,18.0,0 days 00:01:18.840000,2.0,0 days 00:01:19.009500,fp3,1029.0,1,0,1,0,2021,conventional,0 days 00:01:17.897000,0 days 00:01:18.290000,
4764,GIO,4.0,SOFT,3,12.0,14.0,18.0,0 days 00:01:18.556000,1.0,0 days 00:01:18.556000,fp3,859.5,0,1,1,0,2021,conventional,0 days 00:01:17.897000,0 days 00:01:18.290000,
4765,GIO,5.0,SOFT,3,15.0,17.0,18.0,0 days 00:01:18.660000,1.0,0 days 00:01:18.660000,fp3,840.0,0,1,1,0,2021,conventional,0 days 00:01:17.897000,0 days 00:01:18.290000,
4766,RIC,1.0,MEDIUM,9,1.0,9.0,19.0,0 days 00:01:13.934000,7.0,0 days 00:01:14.682000,fp1,1144.5,1,0,0,1,2021,sprint,0 days 00:01:09.374000,0 days 00:01:09.093000,0 days 00:01:09.039000
4767,RIC,3.0,MEDIUM,8,15.0,22.0,19.0,0 days 00:01:10.990000,3.0,0 days 00:01:11.026000,fp1,1102.5,0,0,1,0,2021,sprint,0 days 00:01:09.374000,0 days 00:01:09.093000,0 days 00:01:09.039000
4768,NOR,1.0,MEDIUM,10,1.0,10.0,19.0,0 days 00:01:13.759000,7.0,0 days 00:01:14.732000,fp1,1136.0,0,0,0,1,2021,sprint,0 days 00:01:09.365000,0 days 00:01:09.030000,0 days 00:01:08.980000
4769,NOR,2.0,MEDIUM,4,11.0,14.0,19.0,0 days 00:01:14.709000,2.0,0 days 00:01:15.201000,fp1,1135.0,0,1,0,1,2021,sprint,0 days 00:01:09.365000,0 days 00:01:09.030000,0 days 00:01:08.980000
4770,NOR,3.0,MEDIUM,2,15.0,16.0,19.0,0 days 00:01:17.760000,2.0,0 days 00:01:17.795000,fp1,1168.0,1,0,0,1,2021,sprint,0 days 00:01:09.365000,0 days 00:01:09.030000,0 days 00:01:08.980000
4771,NOR,4.0,MEDIUM,7,17.0,23.0,19.0,0 days 00:01:10.610000,3.0,0 days 00:01:11.029000,fp1,1145.5,0,0,1,0,2021,sprint,0 days 00:01:09.365000,0 days 00:01:09.030000,0 days 00:01:08.980000
4772,VET,5.0,SOFT,3,22.0,24.0,19.0,0 days 00:01:10.413000,1.0,0 days 00:01:10.413000,fp1,1086.5,0,0,1,0,2021,sprint,0 days 00:01:09.451000,0 days 00:01:09.399000,
4773,VET,6.0,SOFT,3,25.0,27.0,19.0,0 days 00:01:11.017000,1.0,0 days 00:01:11.017000,fp1,1092.5,1,0,1,0,2021,sprint,0 days 00:01:09.451000,0 days 00:01:09.399000,
4774,LAT,1.0,MEDIUM,7,1.0,7.0,19.0,0 days 00:01:13.062000,3.0,0 days 00:01:13.465000,fp1,1151.5,1,0,0,1,2021,sprint,0 days 00:01:09.897000,,
4775,LAT,2.0,MEDIUM,10,8.0,17.0,19.0,0 days 00:01:14.367000,7.0,0 days 00:01:14.909000,fp1,1141.5,0,0,0,1,2021,sprint,0 days 00:01:09.897000,,
4776,RAI,1.0,HARD,13,1.0,13.0,19.0,0 days 00:01:13.380000,9.0,0 days 00:01:14.539000,fp1,1171.5,1,0,0,1,2021,sprint,0 days 00:01:09.598000,0 days 00:01:09.503000,
4777,RAI,3.0,MEDIUM,7,15.0,21.0,19.0,0 days 00:01:11.094000,3.0,0 days 00:01:11.108000,fp1,1136.5,0,0,1,0,2021,sprint,0 days 00:01:09.598000,0 days 00:01:09.503000,
4778,RAI,4.0,SOFT,10,22.0,31.0,19.0,0 days 00:01:10.443000,3.0,0 days 00:01:10.988000,fp1,1126.5,0,1,1,0,2021,sprint,0 days 00:01:09.598000,0 days 00:01:09.503000,
4779,MAZ,1.0,MEDIUM,10,1.0,10.0,19.0,0 days 00:01:14.757000,5.0,0 days 00:01:15.209000,fp1,1183.0,1,0,0,1,2021,sprint,0 days 00:01:10.589000,,
4780,GAS,1.0,MEDIUM,9,1.0,9.0,19.0,0 days 00:01:11.834000,3.0,0 days 00:01:12.351000,fp1,1113.0,0,0,0,1,2021,sprint,0 days 00:01:09.347000,0 days 00:01:08.903000,0 days 00:01:08.777000
4781,GAS,2.0,MEDIUM,9,10.0,18.0,19.0,0 days 00:01:12.885000,7.0,0 days 00:01:13.144000,fp1,1147.0,1,0,0,1,2021,sprint,0 days 00:01:09.347000,0 days 00:01:08.903000,0 days 00:01:08.777000
4782,GAS,3.0,MEDIUM,8,19.0,26.0,19.0,0 days 00:01:10.745000,2.0,0 days 00:01:10.831000,fp1,1132.0,0,0,1,0,2021,sprint,0 days 00:01:09.347000,0 days 00:01:08.903000,0 days 00:01:08.777000
4783,GAS,4.0,SOFT,6,27.0,32.0,19.0,0 days 00:01:09.880000,1.0,0 days 00:01:09.880000,fp1,1067.5,0,1,1,0,2021,sprint,0 days 00:01:09.347000,0 days 00:01:08.903000,0 days 00:01:08.777000
4784,PER,1.0,MEDIUM,3,1.0,3.0,19.0,0 days 00:01:11.774000,1.0,0 days 00:01:11.774000,fp1,960.0,0,1,0,1,2021,sprint,0 days 00:01:09.172000,0 days 00:01:08.973000,0 days 00:01:08.483000
4785,PER,2.0,MEDIUM,8,4.0,11.0,19.0,0 days 00:01:10.209000,3.0,0 days 00:01:10.803000,fp1,1150.5,1,0,1,0,2021,sprint,0 days 00:01:09.172000,0 days 00:01:08.973000,0 days 00:01:08.483000
4786,PER,4.0,SOFT,6,13.0,18.0,19.0,0 days 00:01:09.492000,2.0,0 days 00:01:09.580000,fp1,1073.5,0,0,1,0,2021,sprint,0 days 00:01:09.172000,0 days 00:01:08.973000,0 days 00:01:08.483000
4787,PER,6.0,SOFT,9,20.0,28.0,19.0,0 days 00:01:13.930000,7.0,0 days 00:01:14.621000,fp1,1125.0,0,0,0,1,2021,sprint,0 days 00:01:09.172000,0 days 00:01:08.973000,0 days 00:01:08.483000
4788,ALO,1.0,HARD,13,1.0,13.0,19.0,0 days 00:01:11.874000,10.0,0 days 00:01:13.032500,fp1,1183.0,1,0,0,1,2021,sprint,0 days 00:01:09.391000,0 days 00:01:09.137000,0 days 00:01:09.113000
4789,ALO,2.0,MEDIUM,8,14.0,21.0,19.0,0 days 00:01:10.201000,3.0,0 days 00:01:10.312000,fp1,1098.5,0,1,1,0,2021,sprint,0 days 00:01:09.391000,0 days 00:01:09.137000,0 days 00:01:09.113000
4790,ALO,3.0,MEDIUM,5,22.0,26.0,19.0,0 days 00:01:10.934000,1.0,0 days 00:01:10.934000,fp1,1133.5,0,0,1,0,2021,sprint,0 days 00:01:09.391000,0 days 00:01:09.137000,0 days 00:01:09.113000
4791,LEC,1.0,HARD,14,1.0,14.0,19.0,0 days 00:01:12.696000,9.0,0 days 00:01:13.154000,fp1,1167.5,1,0,0,1,2021,sprint,0 days 00:01:09.155000,0 days 00:01:08.859000,0 days 00:01:08.960000
4792,LEC,3.0,MEDIUM,9,16.0,24.0,19.0,0 days 00:01:10.194000,3.0,0 days 00:01:10.579000,fp1,1121.0,0,0,1,0,2021,sprint,0 days 00:01:09.155000,0 days 00:01:08.859000,0 days 00:01:08.960000
4793,LEC,5.0,SOFT,3,26.0,28.0,19.0,0 days 00:01:10.142000,1.0,0 days 00:01:10.142000,fp1,1024.5,0,1,1,0,2021,sprint,0 days 00:01:09.155000,0 days 00:01:08.859000,0 days 00:01:08.960000
4794,LEC,6.0,SOFT,4,29.0,32.0,19.0,0 days 00:01:10.448000,1.0,0 days 00:01:10.448000,fp1,1133.0,0,0,1,0,2021,sprint,0 days 00:01:09.155000,0 days 00:01:08.859000,0 days 00:01:08.960000
4795,STR,1.0,HARD,2,1.0,2.0,19.0,0 days 00:01:17.365000,2.0,0 days 00:01:18.316000,fp1,1154.5,0,0,0,1,2021,sprint,0 days 00:01:09.663000,,
4796,STR,2.0,MEDIUM,2,3.0,4.0,19.0,0 days 00:01:17.767000,1.0,0 days 00:01:17.767000,fp1,1183.0,1,0,0,1,2021,sprint,0 days 00:01:09.663000,,
4797,STR,5.0,SOFT,6,20.0,25.0,19.0,0 days 00:01:10.352000,2.0,0 days 00:01:10.596500,fp1,1061.5,0,1,1,0,2021,sprint,0 days 00:01:09.663000,,
4798,TSU,1.0,MEDIUM,10,1.0,10.0,19.0,0 days 00:01:12.366000,3.0,0 days 00:01:13.268000,fp1,1135.0,0,0,0,1,2021,sprint,0 days 00:01:09.350000,0 days 00:01:09.483000,
4799,TSU,2.0,MEDIUM,8,11.0,18.0,19.0,0 days 00:01:12.800000,6.0,0 days 00:01:13.124500,fp1,1153.0,1,0,0,1,2021,sprint,0 days 00:01:09.350000,0 days 00:01:09.483000,
4800,TSU,3.0,MEDIUM,9,19.0,27.0,19.0,0 days 00:01:10.453000,2.0,0 days 00:01:10.638500,fp1,1082.0,0,1,1,0,2021,sprint,0 days 00:01:09.350000,0 days 00:01:09.483000,
4801,TSU,4.0,SOFT,6,28.0,33.0,19.0,0 days 00:01:10.374000,2.0,0 days 00:01:10.594500,fp1,1097.0,0,0,1,0,2021,sprint,0 days 00:01:09.350000,0 days 00:01:09.483000,
4802,OCO,2.0,HARD,8,11.0,18.0,19.0,0 days 00:01:12.956000,6.0,0 days 00:01:13.308500,fp1,1139.0,0,0,0,1,2021,sprint,0 days 00:01:09.430000,0 days 00:01:09.189000,
4803,OCO,3.0,MEDIUM,3,19.0,21.0,19.0,0 days 00:01:10.171000,1.0,0 days 00:01:10.171000,fp1,1128.5,0,0,1,0,2021,sprint,0 days 00:01:09.430000,0 days 00:01:09.189000,
4804,OCO,4.0,MEDIUM,6,22.0,27.0,19.0,0 days 00:01:10.145000,2.0,0 days 00:01:10.149000,fp1,1041.0,0,1,1,0,2021,sprint,0 days 00:01:09.430000,0 days 00:01:09.189000,
4805,VER,1.0,MEDIUM,8,1.0,8.0,19.0,0 days 00:01:10.189000,3.0,0 days 00:01:10.853000,fp1,1158.5,1,0,1,0,2021,sprint,0 days 00:01:09.329000,0 days 00:01:08.499000,0 days 00:01:08.372000
4806,VER,2.0,SOFT,5,9.0,13.0,19.0,0 days 00:01:09.417000,2.0,0 days 00:01:09.539000,fp1,1102.0,0,1,1,0,2021,sprint,0 days 00:01:09.329000,0 days 00:01:08.499000,0 days 00:01:08.372000
4807,VER,4.0,SOFT,8,15.0,22.0,19.0,0 days 00:01:13.870000,6.0,0 days 00:01:14.056000,fp1,1133.5,0,0,0,1,2021,sprint,0 days 00:01:09.329000,0 days 00:01:08.499000,0 days 00:01:08.372000
4808,HAM,1.0,MEDIUM,5,1.0,5.0,19.0,0 days 00:01:11.897000,2.0,0 days 00:01:12.255000,fp1,1056.5,0,0,0,1,2021,sprint,0 days 00:01:08.733000,0 days 00:01:08.068000,0 days 00:01:07.934000
4809,HAM,2.0,MEDIUM,3,6.0,8.0,19.0,0 days 00:01:11.038000,1.0,0 days 00:01:11.038000,fp1,1124.0,0,0,1,0,2021,sprint,0 days 00:01:08.733000,0 days 00:01:08.068000,0 days 00:01:07.934000
4810,HAM,3.0,MEDIUM,8,9.0,16.0,19.0,0 days 00:01:11.948000,5.0,0 days 00:01:12.193000,fp1,1149.0,1,0,0,1,2021,sprint,0 days 00:01:08.733000,0 days 00:01:08.068000,0 days 00:01:07.934000
4811,HAM,4.0,MEDIUM,4,17.0,20.0,19.0,0 days 00:01:12.073000,3.0,0 days 00:01:12.122000,fp1,1146.5,1,0,0,1,2021,sprint,0 days 00:01:08.733000,0 days 00:01:08.068000,0 days 00:01:07.934000
4812,HAM,5.0,SOFT,3,21.0,23.0,19.0,0 days 00:01:09.768000,1.0,0 days 00:01:09.768000,fp1,1000.5,0,1,1,0,2021,sprint,0 days 00:01:08.733000,0 days 00:01:08.068000,0 days 00:01:07.934000
4813,HAM,6.0,SOFT,6,24.0,29.0,19.0,0 days 00:01:09.050000,2.0,0 days 00:01:09.199000,fp1,1044.5,0,1,1,0,2021,sprint,0 days 00:01:08.733000,0 days 00:01:08.068000,0 days 00:01:07.934000
4814,HAM,7.0,MEDIUM,2,30.0,31.0,19.0,0 days 00:01:16.668000,1.0,0 days 00:01:16.668000,fp1,1121.5,0,0,0,1,2021,sprint,0 days 00:01:08.733000,0 days 00:01:08.068000,0 days 00:01:07.934000
4815,MSC,1.0,MEDIUM,10,1.0,10.0,19.0,0 days 00:01:13.604000,6.0,0 days 00:01:13.870500,fp1,1174.5,1,0,0,1,2021,sprint,0 days 00:01:10.329000,,
4816,SAI,1.0,HARD,14,1.0,14.0,19.0,0 days 00:01:12.268000,8.0,0 days 00:01:13.152000,fp1,1171.0,1,0,0,1,2021,sprint,0 days 00:01:09.046000,0 days 00:01:09.031000,0 days 00:01:08.826000
4817,SAI,3.0,MEDIUM,7,16.0,22.0,19.0,0 days 00:01:10.599000,3.0,0 days 00:01:10.624000,fp1,1087.0,0,0,1,0,2021,sprint,0 days 00:01:09.046000,0 days 00:01:09.031000,0 days 00:01:08.826000
4818,SAI,4.0,MEDIUM,2,23.0,24.0,19.0,0 days 00:01:16.877000,1.0,0 days 00:01:16.877000,fp1,1112.5,0,0,0,1,2021,sprint,0 days 00:01:09.046000,0 days 00:01:09.031000,0 days 00:01:08.826000
4819,SAI,5.0,SOFT,3,25.0,27.0,19.0,0 days 00:01:10.124000,1.0,0 days 00:01:10.124000,fp1,1049.0,0,1,1,0,2021,sprint,0 days 00:01:09.046000,0 days 00:01:09.031000,0 days 00:01:08.826000
4820,SAI,6.0,SOFT,4,28.0,31.0,19.0,0 days 00:01:10.401000,1.0,0 days 00:01:10.401000,fp1,1156.0,0,0,1,0,2021,sprint,0 days 00:01:09.046000,0 days 00:01:09.031000,0 days 00:01:08.826000
4821,RUS,2.0,MEDIUM,9,6.0,14.0,19.0,0 days 00:01:13.816000,7.0,0 days 00:01:14.171000,fp1,1141.0,0,0,0,1,2021,sprint,0 days 00:01:09.953000,,
4822,BOT,1.0,MEDIUM,5,1.0,5.0,19.0,0 days 00:01:11.540000,2.0,0 days 00:01:12.103000,fp1,1059.0,0,0,0,1,2021,sprint,0 days 00:01:09.040000,0 days 00:01:08.426000,0 days 00:01:08.469000
4823,BOT,3.0,MEDIUM,10,9.0,18.0,19.0,0 days 00:01:12.127000,7.0,0 days 00:01:12.326000,fp1,1142.0,1,0,0,1,2021,sprint,0 days 00:01:09.040000,0 days 00:01:08.426000,0 days 00:01:08.469000
4824,BOT,4.0,SOFT,10,19.0,28.0,19.0,0 days 00:01:09.567000,3.0,0 days 00:01:09.867000,fp1,1065.5,0,0,1,0,2021,sprint,0 days 00:01:09.040000,0 days 00:01:08.426000,0 days 00:01:08.469000
4825,GIO,1.0,HARD,14,1.0,14.0,19.0,0 days 00:01:14.360000,11.0,0 days 00:01:14.790000,fp1,1162.0,1,0,0,1,2021,sprint,0 days 00:01:09.342000,0 days 00:01:10.227000,
4826,GIO,4.0,SOFT,3,25.0,27.0,19.0,0 days 00:01:10.587000,1.0,0 days 00:01:10.587000,fp1,967.5,0,1,1,0,2021,sprint,0 days 00:01:09.342000,0 days 00:01:10.227000,
4827,GIO,5.0,SOFT,4,28.0,31.0,19.0,0 days 00:01:10.662000,1.0,0 days 00:01:10.662000,fp1,1091.0,0,0,1,0,2021,sprint,0 days 00:01:09.342000,0 days 00:01:10.227000,
4828,RIC,1.0,MEDIUM,9,1.0,9.0,19.0,0 days 00:01:13.934000,7.0,0 days 00:01:14.682000,fp1,1144.5,1,0,0,1,2021,sprint,0 days 00:01:09.374000,0 days 00:01:09.093000,0 days 00:01:09.039000
4829,RIC,3.0,MEDIUM,8,15.0,22.0,19.0,0 days 00:01:10.990000,3.0,0 days 00:01:11.026000,fp1,1102.5,0,0,1,0,2021,sprint,0 days 00:01:09.374000,0 days 00:01:09.093000,0 days 00:01:09.039000
4830,NOR,1.0,MEDIUM,10,1.0,10.0,19.0,0 days 00:01:13.759000,7.0,0 days 00:01:14.732000,fp1,1136.0,0,0,0,1,2021,sprint,0 days 00:01:09.365000,0 days 00:01:09.030000,0 days 00:01:08.980000
4831,NOR,2.0,MEDIUM,4,11.0,14.0,19.0,0 days 00:01:14.709000,2.0,0 days 00:01:15.201000,fp1,1135.0,0,1,0,1,2021,sprint,0 days 00:01:09.365000,0 days 00:01:09.030000,0 days 00:01:08.980000
4832,NOR,3.0,MEDIUM,2,15.0,16.0,19.0,0 days 00:01:17.760000,2.0,0 days 00:01:17.795000,fp1,1168.0,1,0,0,1,2021,sprint,0 days 00:01:09.365000,0 days 00:01:09.030000,0 days 00:01:08.980000
4833,NOR,4.0,MEDIUM,7,17.0,23.0,19.0,0 days 00:01:10.610000,3.0,0 days 00:01:11.029000,fp1,1145.5,0,0,1,0,2021,sprint,0 days 00:01:09.365000,0 days 00:01:09.030000,0 days 00:01:08.980000
4834,VET,5.0,SOFT,3,22.0,24.0,19.0,0 days 00:01:10.413000,1.0,0 days 00:01:10.413000,fp1,1086.5,0,0,1,0,2021,sprint,0 days 00:01:09.451000,0 days 00:01:09.399000,
4835,VET,6.0,SOFT,3,25.0,27.0,19.0,0 days 00:01:11.017000,1.0,0 days 00:01:11.017000,fp1,1092.5,1,0,1,0,2021,sprint,0 days 00:01:09.451000,0 days 00:01:09.399000,
4836,LAT,1.0,MEDIUM,7,1.0,7.0,19.0,0 days 00:01:13.062000,3.0,0 days 00:01:13.465000,fp1,1151.5,1,0,0,1,2021,sprint,0 days 00:01:09.897000,,
4837,LAT,2.0,MEDIUM,10,8.0,17.0,19.0,0 days 00:01:14.367000,7.0,0 days 00:01:14.909000,fp1,1141.5,0,0,0,1,2021,sprint,0 days 00:01:09.897000,,
4838,RAI,1.0,HARD,13,1.0,13.0,19.0,0 days 00:01:13.380000,9.0,0 days 00:01:14.539000,fp1,1171.5,1,0,0,1,2021,sprint,0 days 00:01:09.598000,0 days 00:01:09.503000,
