,Driver,Stint,Compound,LapCount,FirstLap,LastLap,race_number,fastest_laptime,number_quick_laptime,avg_quick_laptime,fp_session,SpeedTotal,high_engine_mode,low_engine_mode,quali_sim,race_sim,year,event_format,q1,q2,q3
3199,ZHO,6.0,HARD,7,17.0,23.0,13.0,0 days 00:01:26.378000,4.0,0 days 00:01:26.948500,fp1,1000.5,1,0,0,1,2022,conventional,0 days 00:01:18.973000,0 days 00:01:18.573000,
3200,OCO,2.0,SOFT,11,17.0,27.0,13.0,0 days 00:01:20.348000,3.0,0 days 00:01:20.475000,fp1,1052.5,0,0,1,0,2022,conventional,0 days 00:01:18.866000,0 days 00:01:18.216000,0 days 00:01:18.018000
3201,HAM,1.0,HARD,7,1.0,7.0,13.0,0 days 00:01:22.112000,2.0,0 days 00:01:22.515500,fp1,1000.0,0,0,0,1,2022,conventional,0 days 00:01:18.374000,0 days 00:01:18.035000,0 days 00:01:18.142000
3202,HAM,2.0,SOFT,3,8.0,10.0,13.0,0 days 00:01:19.710000,1.0,0 days 00:01:19.710000,fp1,875.0,0,1,1,0,2022,conventional,0 days 00:01:18.374000,0 days 00:01:18.035000,0 days 00:01:18.142000
3203,HAM,3.0,SOFT,5,11.0,15.0,13.0,0 days 00:01:20.181000,1.0,0 days 00:01:20.181000,fp1,924.0,0,0,1,0,2022,conventional,0 days 00:01:18.374000,0 days 00:01:18.035000,0 days 00:01:18.142000
3204,HAM,4.0,HARD,10,16.0,25.0,13.0,0 days 00:01:24.670000,6.0,0 days 00:01:25.440500,fp1,1019.0,1,0,0,1,2022,conventional,0 days 00:01:18.374000,0 days 00:01:18.035000,0 days 00:01:18.142000
3205,MSC,1.0,HARD,8,1.0,8.0,13.0,0 days 00:01:23.494000,4.0,0 days 00:01:25.042000,fp1,1011.5,1,0,0,1,2022,conventional,0 days 00:01:19.164000,0 days 00:01:19.202000,
3206,MSC,2.0,SOFT,4,9.0,12.0,13.0,0 days 00:01:21.027000,1.0,0 days 00:01:21.027000,fp1,955.5,0,0,1,0,2022,conventional,0 days 00:01:19.164000,0 days 00:01:19.202000,
3207,MSC,4.0,HARD,10,16.0,25.0,13.0,0 days 00:01:26.997000,7.0,0 days 00:01:28.334000,fp1,1006.0,0,0,0,1,2022,conventional,0 days 00:01:19.164000,0 days 00:01:19.202000,
3208,SAI,1.0,SOFT,5,1.0,5.0,13.0,0 days 00:01:20.696000,2.0,0 days 00:01:21.037000,fp1,929.0,0,0,1,0,2022,conventional,0 days 00:01:18.434000,0 days 00:01:17.946000,0 days 00:01:17.421000
3209,SAI,2.0,SOFT,3,6.0,8.0,13.0,0 days 00:01:20.184000,1.0,0 days 00:01:20.184000,fp1,881.5,0,0,1,0,2022,conventional,0 days 00:01:18.434000,0 days 00:01:17.946000,0 days 00:01:17.421000
3210,SAI,3.0,SOFT,3,9.0,11.0,13.0,0 days 00:01:19.671000,1.0,0 days 00:01:19.671000,fp1,880.0,0,1,1,0,2022,conventional,0 days 00:01:18.434000,0 days 00:01:17.946000,0 days 00:01:17.421000
3211,SAI,5.0,SOFT,3,14.0,16.0,13.0,0 days 00:01:19.262000,1.0,0 days 00:01:19.262000,fp1,812.5,0,1,1,0,2022,conventional,0 days 00:01:18.434000,0 days 00:01:17.946000,0 days 00:01:17.421000
3212,SAI,6.0,SOFT,3,17.0,19.0,13.0,0 days 00:01:18.750000,1.0,0 days 00:01:18.750000,fp1,985.5,1,0,1,0,2022,conventional,0 days 00:01:18.434000,0 days 00:01:17.946000,0 days 00:01:17.421000
3213,SAI,7.0,SOFT,7,20.0,26.0,13.0,0 days 00:01:23.232000,4.0,0 days 00:01:23.360500,fp1,1028.5,1,0,0,1,2022,conventional,0 days 00:01:18.434000,0 days 00:01:17.946000,0 days 00:01:17.421000
3214,RUS,1.0,HARD,9,1.0,9.0,13.0,0 days 00:01:21.691000,4.0,0 days 00:01:22.279500,fp1,1038.5,1,0,0,1,2022,conventional,0 days 00:01:18.407000,0 days 00:01:18.154000,0 days 00:01:17.377000
3215,RUS,2.0,SOFT,9,10.0,18.0,13.0,0 days 00:01:19.606000,2.0,0 days 00:01:19.803000,fp1,880.0,0,1,1,0,2022,conventional,0 days 00:01:18.407000,0 days 00:01:18.154000,0 days 00:01:17.377000
3216,RUS,3.0,HARD,10,19.0,28.0,13.0,0 days 00:01:25.363000,5.0,0 days 00:01:25.604000,fp1,1004.0,0,0,0,1,2022,conventional,0 days 00:01:18.407000,0 days 00:01:18.154000,0 days 00:01:17.377000
3217,VER,1.0,MEDIUM,8,1.0,8.0,13.0,0 days 00:01:19.654000,2.0,0 days 00:01:19.669500,fp2,968.5,0,1,1,0,2022,conventional,0 days 00:01:18.509000,0 days 00:01:17.703000,0 days 00:01:18.823000
3218,VER,2.0,SOFT,3,9.0,11.0,13.0,0 days 00:01:18.728000,1.0,0 days 00:01:18.728000,fp2,980.0,0,0,1,0,2022,conventional,0 days 00:01:18.509000,0 days 00:01:17.703000,0 days 00:01:18.823000
3219,VER,4.0,MEDIUM,14,13.0,26.0,13.0,0 days 00:01:23.771000,8.0,0 days 00:01:24.201000,fp2,1037.0,1,0,0,1,2022,conventional,0 days 00:01:18.509000,0 days 00:01:17.703000,0 days 00:01:18.823000
3220,RIC,1.0,HARD,7,1.0,7.0,13.0,0 days 00:01:21.569000,2.0,0 days 00:01:21.692000,fp2,1033.5,0,0,0,1,2022,conventional,0 days 00:01:18.775000,0 days 00:01:18.198000,0 days 00:01:18.379000
3221,RIC,2.0,SOFT,3,8.0,10.0,13.0,0 days 00:01:18.872000,1.0,0 days 00:01:18.872000,fp2,1004.5,0,1,1,0,2022,conventional,0 days 00:01:18.775000,0 days 00:01:18.198000,0 days 00:01:18.379000
3222,RIC,3.0,HARD,6,11.0,16.0,13.0,0 days 00:01:25.250000,4.0,0 days 00:01:25.297000,fp2,1034.5,0,0,0,1,2022,conventional,0 days 00:01:18.775000,0 days 00:01:18.198000,0 days 00:01:18.379000
3223,RIC,4.0,SOFT,11,17.0,27.0,13.0,0 days 00:01:23.796000,7.0,0 days 00:01:24.154000,fp2,1041.0,1,0,0,1,2022,conventional,0 days 00:01:18.775000,0 days 00:01:18.198000,0 days 00:01:18.379000
3224,NOR,1.0,HARD,7,1.0,7.0,13.0,0 days 00:01:21.408000,3.0,0 days 00:01:21.479000,fp2,1013.5,0,0,0,1,2022,conventional,0 days 00:01:18.653000,0 days 00:01:18.121000,0 days 00:01:17.769000
3225,NOR,2.0,SOFT,3,8.0,10.0,13.0,0 days 00:01:18.662000,1.0,0 days 00:01:18.662000,fp2,1011.0,0,1,1,0,2022,conventional,0 days 00:01:18.653000,0 days 00:01:18.121000,0 days 00:01:17.769000
3226,NOR,3.0,HARD,7,11.0,17.0,13.0,0 days 00:01:24.662000,5.0,0 days 00:01:24.680000,fp2,1028.5,0,0,0,1,2022,conventional,0 days 00:01:18.653000,0 days 00:01:18.121000,0 days 00:01:17.769000
3227,NOR,4.0,SOFT,12,18.0,29.0,13.0,0 days 00:01:23.250000,7.0,0 days 00:01:24.006000,fp2,1043.0,1,0,0,1,2022,conventional,0 days 00:01:18.653000,0 days 00:01:18.121000,0 days 00:01:17.769000
3228,VET,3.0,MEDIUM,3,7.0,9.0,13.0,0 days 00:01:20.090000,1.0,0 days 00:01:20.090000,fp2,992.0,0,0,1,0,2022,conventional,0 days 00:01:19.273000,,
3229,VET,4.0,SOFT,6,10.0,15.0,13.0,0 days 00:01:19.253000,2.0,0 days 00:01:19.370500,fp2,921.0,0,1,1,0,2022,conventional,0 days 00:01:19.273000,,
3230,VET,5.0,MEDIUM,10,16.0,25.0,13.0,0 days 00:01:24.035000,8.0,0 days 00:01:24.602500,fp2,1033.0,1,0,0,1,2022,conventional,0 days 00:01:19.273000,,
3231,VET,6.0,SOFT,6,26.0,31.0,13.0,0 days 00:01:23.324000,2.0,0 days 00:01:23.397500,fp2,1003.5,0,0,0,1,2022,conventional,0 days 00:01:19.273000,,
3232,LAT,3.0,SOFT,3,7.0,9.0,13.0,0 days 00:01:20.488000,1.0,0 days 00:01:20.488000,fp2,1046.0,0,0,1,0,2022,conventional,0 days 00:01:19.570000,,
3233,LAT,4.0,SOFT,3,10.0,12.0,13.0,0 days 00:01:20.746000,1.0,0 days 00:01:20.746000,fp2,1033.5,0,0,1,0,2022,conventional,0 days 00:01:19.570000,,
3234,LAT,7.0,MEDIUM,16,15.0,30.0,13.0,0 days 00:01:25.532000,13.0,0 days 00:01:25.954000,fp2,1041.5,0,0,0,1,2022,conventional,0 days 00:01:19.570000,,
3235,GAS,2.0,SOFT,3,9.0,11.0,13.0,0 days 00:01:20.109000,1.0,0 days 00:01:20.109000,fp2,1005.0,0,0,1,0,2022,conventional,0 days 00:01:19.527000,,
3236,GAS,3.0,SOFT,3,12.0,14.0,13.0,0 days 00:01:19.730000,1.0,0 days 00:01:19.730000,fp2,993.5,0,0,1,0,2022,conventional,0 days 00:01:19.527000,,
3237,GAS,4.0,SOFT,10,15.0,24.0,13.0,0 days 00:01:24.440000,8.0,0 days 00:01:25.239000,fp2,1035.5,1,0,0,1,2022,conventional,0 days 00:01:19.527000,,
3238,GAS,5.0,MEDIUM,4,25.0,28.0,13.0,0 days 00:01:25.481000,1.0,0 days 00:01:25.481000,fp2,896.5,0,1,0,1,2022,conventional,0 days 00:01:19.527000,,
3239,PER,1.0,MEDIUM,5,1.0,5.0,13.0,0 days 00:01:20.262000,2.0,0 days 00:01:20.414500,fp2,998.0,0,0,1,0,2022,conventional,0 days 00:01:19.118000,0 days 00:01:18.516000,
3240,PER,2.0,MEDIUM,3,6.0,8.0,13.0,0 days 00:01:19.891000,1.0,0 days 00:01:19.891000,fp2,897.5,0,0,1,0,2022,conventional,0 days 00:01:19.118000,0 days 00:01:18.516000,
3241,PER,3.0,SOFT,3,9.0,11.0,13.0,0 days 00:01:19.397000,1.0,0 days 00:01:19.397000,fp2,874.5,0,1,1,0,2022,conventional,0 days 00:01:19.118000,0 days 00:01:18.516000,
3242,PER,4.0,SOFT,3,12.0,14.0,13.0,0 days 00:01:19.470000,1.0,0 days 00:01:19.470000,fp2,902.0,0,0,1,0,2022,conventional,0 days 00:01:19.118000,0 days 00:01:18.516000,
3243,PER,5.0,MEDIUM,14,15.0,28.0,13.0,0 days 00:01:24.390000,10.0,0 days 00:01:24.750500,fp2,1036.0,1,0,0,1,2022,conventional,0 days 00:01:19.118000,0 days 00:01:18.516000,
3244,ALO,1.0,MEDIUM,8,1.0,8.0,13.0,0 days 00:01:20.094000,2.0,0 days 00:01:20.204000,fp2,992.5,0,0,1,0,2022,conventional,0 days 00:01:18.716000,0 days 00:01:17.904000,0 days 00:01:18.078000
3245,ALO,2.0,SOFT,7,9.0,15.0,13.0,0 days 00:01:19.049000,2.0,0 days 00:01:19.404500,fp2,983.5,0,0,1,0,2022,conventional,0 days 00:01:18.716000,0 days 00:01:17.904000,0 days 00:01:18.078000
3246,ALO,3.0,MEDIUM,12,16.0,27.0,13.0,0 days 00:01:23.375000,8.0,0 days 00:01:24.955000,fp2,1038.0,1,0,0,1,2022,conventional,0 days 00:01:18.716000,0 days 00:01:17.904000,0 days 00:01:18.078000
3247,LEC,1.0,MEDIUM,7,1.0,7.0,13.0,0 days 00:01:18.911000,2.0,0 days 00:01:18.923500,fp2,961.0,0,0,1,0,2022,conventional,0 days 00:01:18.806000,0 days 00:01:17.768000,0 days 00:01:17.567000
3248,LEC,2.0,SOFT,3,8.0,10.0,13.0,0 days 00:01:18.445000,1.0,0 days 00:01:18.445000,fp2,945.5,0,0,1,0,2022,conventional,0 days 00:01:18.806000,0 days 00:01:17.768000,0 days 00:01:17.567000
3249,LEC,3.0,SOFT,3,11.0,13.0,13.0,0 days 00:01:19.380000,1.0,0 days 00:01:19.380000,fp2,848.0,0,1,1,0,2022,conventional,0 days 00:01:18.806000,0 days 00:01:17.768000,0 days 00:01:17.567000
3250,LEC,4.0,SOFT,3,14.0,16.0,13.0,0 days 00:01:18.659000,1.0,0 days 00:01:18.659000,fp2,882.5,0,0,1,0,2022,conventional,0 days 00:01:18.806000,0 days 00:01:17.768000,0 days 00:01:17.567000
3251,LEC,5.0,MEDIUM,11,17.0,27.0,13.0,0 days 00:01:23.400000,7.0,0 days 00:01:23.574000,fp2,1038.5,1,0,0,1,2022,conventional,0 days 00:01:18.806000,0 days 00:01:17.768000,0 days 00:01:17.567000
3252,STR,2.0,MEDIUM,8,2.0,9.0,13.0,0 days 00:01:20.454000,3.0,0 days 00:01:20.507000,fp2,990.0,0,0,1,0,2022,conventional,0 days 00:01:19.205000,0 days 00:01:19.137000,
3253,STR,3.0,SOFT,6,10.0,15.0,13.0,0 days 00:01:19.702000,2.0,0 days 00:01:19.847500,fp2,955.5,0,0,1,0,2022,conventional,0 days 00:01:19.205000,0 days 00:01:19.137000,
3254,STR,4.0,SOFT,12,16.0,27.0,13.0,0 days 00:01:23.809000,9.0,0 days 00:01:24.315000,fp2,1030.5,1,0,0,1,2022,conventional,0 days 00:01:19.205000,0 days 00:01:19.137000,
3255,MAG,2.0,SOFT,6,10.0,15.0,13.0,0 days 00:01:19.818000,2.0,0 days 00:01:19.904000,fp2,930.0,0,1,1,0,2022,conventional,0 days 00:01:18.993000,0 days 00:01:18.825000,
3256,MAG,3.0,MEDIUM,14,16.0,29.0,13.0,0 days 00:01:25.359000,11.0,0 days 00:01:25.769000,fp2,1025.0,0,0,0,1,2022,conventional,0 days 00:01:18.993000,0 days 00:01:18.825000,
3257,TSU,2.0,SOFT,6,10.0,15.0,13.0,0 days 00:01:20.521000,1.0,0 days 00:01:20.521000,fp2,953.5,0,1,1,0,2022,conventional,0 days 00:01:19.240000,,
3258,TSU,3.0,MEDIUM,16,16.0,31.0,13.0,0 days 00:01:24.781000,13.0,0 days 00:01:25.573000,fp2,1036.5,1,0,0,1,2022,conventional,0 days 00:01:19.240000,,
3259,ALB,1.0,SOFT,3,1.0,3.0,13.0,0 days 00:01:20.670000,1.0,0 days 00:01:20.670000,fp2,941.0,0,1,1,0,2022,conventional,0 days 00:01:19.256000,,
3260,ALB,2.0,SOFT,4,4.0,7.0,13.0,0 days 00:01:20.615000,1.0,0 days 00:01:20.615000,fp2,998.0,0,0,1,0,2022,conventional,0 days 00:01:19.256000,,
3261,ALB,4.0,HARD,9,10.0,18.0,13.0,0 days 00:01:25.430000,7.0,0 days 00:01:26.182000,fp2,1035.0,1,0,0,1,2022,conventional,0 days 00:01:19.256000,,
3262,ZHO,2.0,MEDIUM,3,6.0,8.0,13.0,0 days 00:01:20.541000,1.0,0 days 00:01:20.541000,fp2,931.0,0,1,1,0,2022,conventional,0 days 00:01:18.973000,0 days 00:01:18.573000,
3263,ZHO,3.0,SOFT,3,9.0,11.0,13.0,0 days 00:01:19.605000,1.0,0 days 00:01:19.605000,fp2,959.0,0,0,1,0,2022,conventional,0 days 00:01:18.973000,0 days 00:01:18.573000,
3264,ZHO,4.0,SOFT,3,12.0,14.0,13.0,0 days 00:01:20.734000,1.0,0 days 00:01:20.734000,fp2,942.0,0,0,1,0,2022,conventional,0 days 00:01:18.973000,0 days 00:01:18.573000,
3265,ZHO,6.0,MEDIUM,11,16.0,26.0,13.0,0 days 00:01:24.493000,8.0,0 days 00:01:25.443000,fp2,1026.0,1,0,0,1,2022,conventional,0 days 00:01:18.973000,0 days 00:01:18.573000,
3266,OCO,1.0,HARD,7,1.0,7.0,13.0,0 days 00:01:21.751000,3.0,0 days 00:01:22.039000,fp2,1032.5,1,0,0,1,2022,conventional,0 days 00:01:18.866000,0 days 00:01:18.216000,0 days 00:01:18.018000
3267,OCO,2.0,SOFT,7,8.0,14.0,13.0,0 days 00:01:19.614000,3.0,0 days 00:01:19.910000,fp2,992.5,0,1,1,0,2022,conventional,0 days 00:01:18.866000,0 days 00:01:18.216000,0 days 00:01:18.018000
3268,OCO,3.0,HARD,6,15.0,20.0,13.0,0 days 00:01:25.443000,4.0,0 days 00:01:25.679500,fp2,1028.5,0,0,0,1,2022,conventional,0 days 00:01:18.866000,0 days 00:01:18.216000,0 days 00:01:18.018000
3269,OCO,4.0,SOFT,7,21.0,27.0,13.0,0 days 00:01:24.055000,3.0,0 days 00:01:25.185000,fp2,1030.5,0,0,0,1,2022,conventional,0 days 00:01:18.866000,0 days 00:01:18.216000,0 days 00:01:18.018000
3270,HAM,3.0,SOFT,3,8.0,10.0,13.0,0 days 00:01:19.547000,1.0,0 days 00:01:19.547000,fp2,934.5,0,1,1,0,2022,conventional,0 days 00:01:18.374000,0 days 00:01:18.035000,0 days 00:01:18.142000
3271,HAM,4.0,SOFT,3,11.0,13.0,13.0,0 days 00:01:20.644000,1.0,0 days 00:01:20.644000,fp2,1041.0,1,0,1,0,2022,conventional,0 days 00:01:18.374000,0 days 00:01:18.035000,0 days 00:01:18.142000
3272,HAM,5.0,SOFT,2,14.0,15.0,13.0,0 days 00:01:27.486000,1.0,0 days 00:01:27.486000,fp2,1053.5,1,0,0,1,2022,conventional,0 days 00:01:18.374000,0 days 00:01:18.035000,0 days 00:01:18.142000
3273,HAM,7.0,MEDIUM,5,19.0,23.0,13.0,0 days 00:01:24.856000,1.0,0 days 00:01:24.856000,fp2,974.5,0,1,0,1,2022,conventional,0 days 00:01:18.374000,0 days 00:01:18.035000,0 days 00:01:18.142000
3274,MSC,2.0,SOFT,6,10.0,15.0,13.0,0 days 00:01:19.985000,1.0,0 days 00:01:19.985000,fp2,953.5,0,1,1,0,2022,conventional,0 days 00:01:19.164000,0 days 00:01:19.202000,
3275,MSC,3.0,MEDIUM,13,16.0,28.0,13.0,0 days 00:01:26.072000,10.0,0 days 00:01:27.075500,fp2,1027.5,1,0,0,1,2022,conventional,0 days 00:01:19.164000,0 days 00:01:19.202000,
3276,SAI,1.0,MEDIUM,9,1.0,9.0,13.0,0 days 00:01:19.392000,3.0,0 days 00:01:19.548000,fp2,988.5,0,0,1,0,2022,conventional,0 days 00:01:18.434000,0 days 00:01:17.946000,0 days 00:01:17.421000
3277,SAI,3.0,SOFT,3,12.0,14.0,13.0,0 days 00:01:18.676000,1.0,0 days 00:01:18.676000,fp2,891.5,0,1,1,0,2022,conventional,0 days 00:01:18.434000,0 days 00:01:17.946000,0 days 00:01:17.421000
3278,SAI,5.0,SOFT,9,17.0,25.0,13.0,0 days 00:01:23.185000,7.0,0 days 00:01:23.630000,fp2,1042.0,1,0,0,1,2022,conventional,0 days 00:01:18.434000,0 days 00:01:17.946000,0 days 00:01:17.421000
3279,SAI,6.0,MEDIUM,4,26.0,29.0,13.0,0 days 00:01:22.890000,1.0,0 days 00:01:22.890000,fp2,1007.5,1,0,0,1,2022,conventional,0 days 00:01:18.434000,0 days 00:01:17.946000,0 days 00:01:17.421000
3280,RUS,2.0,SOFT,6,6.0,11.0,13.0,0 days 00:01:19.711000,1.0,0 days 00:01:19.711000,fp2,897.5,0,1,1,0,2022,conventional,0 days 00:01:18.407000,0 days 00:01:18.154000,0 days 00:01:17.377000
3281,RUS,3.0,SOFT,4,12.0,15.0,13.0,0 days 00:01:19.355000,1.0,0 days 00:01:19.355000,fp2,939.0,0,0,1,0,2022,conventional,0 days 00:01:18.407000,0 days 00:01:18.154000,0 days 00:01:17.377000
3282,RUS,4.0,MEDIUM,13,16.0,28.0,13.0,0 days 00:01:24.559000,10.0,0 days 00:01:25.385500,fp2,1016.0,1,0,0,1,2022,conventional,0 days 00:01:18.407000,0 days 00:01:18.154000,0 days 00:01:17.377000
3283,BOT,2.0,MEDIUM,3,6.0,8.0,13.0,0 days 00:01:20.780000,1.0,0 days 00:01:20.780000,fp2,980.5,0,0,1,0,2022,conventional,0 days 00:01:18.935000,0 days 00:01:18.445000,0 days 00:01:18.157000
3284,BOT,3.0,MEDIUM,3,9.0,11.0,13.0,0 days 00:01:20.302000,1.0,0 days 00:01:20.302000,fp2,963.0,0,1,1,0,2022,conventional,0 days 00:01:18.935000,0 days 00:01:18.445000,0 days 00:01:18.157000
3285,BOT,4.0,SOFT,3,12.0,14.0,13.0,0 days 00:01:19.411000,1.0,0 days 00:01:19.411000,fp2,918.5,0,1,1,0,2022,conventional,0 days 00:01:18.935000,0 days 00:01:18.445000,0 days 00:01:18.157000
3286,BOT,5.0,SOFT,3,15.0,17.0,13.0,0 days 00:01:19.677000,1.0,0 days 00:01:19.677000,fp2,970.0,0,0,1,0,2022,conventional,0 days 00:01:18.935000,0 days 00:01:18.445000,0 days 00:01:18.157000
3287,BOT,7.0,MEDIUM,12,19.0,30.0,13.0,0 days 00:01:23.834000,9.0,0 days 00:01:25.391000,fp2,1031.5,1,0,0,1,2022,conventional,0 days 00:01:18.935000,0 days 00:01:18.445000,0 days 00:01:18.157000
3288,VER,1.0,SOFT,6,1.0,6.0,13.0,0 days 00:01:20.243000,2.0,0 days 00:01:20.739000,fp1,874.5,0,0,1,0,2022,conventional,0 days 00:01:18.509000,0 days 00:01:17.703000,0 days 00:01:18.823000
3289,VER,2.0,SOFT,3,7.0,9.0,13.0,0 days 00:01:19.872000,1.0,0 days 00:01:19.872000,fp1,830.0,0,1,1,0,2022,conventional,0 days 00:01:18.509000,0 days 00:01:17.703000,0 days 00:01:18.823000
3290,VER,3.0,SOFT,3,10.0,12.0,13.0,0 days 00:01:19.670000,1.0,0 days 00:01:19.670000,fp1,1026.0,0,0,1,0,2022,conventional,0 days 00:01:18.509000,0 days 00:01:17.703000,0 days 00:01:18.823000
3291,VER,4.0,SOFT,3,13.0,15.0,13.0,0 days 00:01:18.880000,1.0,0 days 00:01:18.880000,fp1,1033.5,1,0,1,0,2022,conventional,0 days 00:01:18.509000,0 days 00:01:17.703000,0 days 00:01:18.823000
3292,VER,5.0,SOFT,9,16.0,24.0,13.0,0 days 00:01:23.249000,6.0,0 days 00:01:24.028500,fp1,1031.0,0,0,0,1,2022,conventional,0 days 00:01:18.509000,0 days 00:01:17.703000,0 days 00:01:18.823000
3293,RIC,2.0,MEDIUM,5,7.0,11.0,13.0,0 days 00:01:20.378000,2.0,0 days 00:01:20.650000,fp1,985.0,0,1,1,0,2022,conventional,0 days 00:01:18.775000,0 days 00:01:18.198000,0 days 00:01:18.379000
3294,RIC,3.0,SOFT,5,12.0,16.0,13.0,0 days 00:01:19.841000,2.0,0 days 00:01:19.844000,fp1,993.0,0,0,1,0,2022,conventional,0 days 00:01:18.775000,0 days 00:01:18.198000,0 days 00:01:18.379000
3295,RIC,4.0,MEDIUM,12,17.0,28.0,13.0,0 days 00:01:22.105000,9.0,0 days 00:01:23.223000,fp1,1050.5,1,0,0,1,2022,conventional,0 days 00:01:18.775000,0 days 00:01:18.198000,0 days 00:01:18.379000
3296,NOR,5.0,MEDIUM,7,5.0,11.0,13.0,0 days 00:01:20.251000,3.0,0 days 00:01:20.903000,fp1,1015.5,0,1,1,0,2022,conventional,0 days 00:01:18.653000,0 days 00:01:18.121000,0 days 00:01:17.769000
3297,NOR,6.0,SOFT,10,12.0,21.0,13.0,0 days 00:01:19.299000,2.0,0 days 00:01:19.877000,fp1,1029.5,1,0,1,0,2022,conventional,0 days 00:01:18.653000,0 days 00:01:18.121000,0 days 00:01:17.769000
3298,VET,1.0,HARD,5,1.0,5.0,13.0,0 days 00:01:26.500000,2.0,0 days 00:01:27.514500,fp1,1013.5,0,0,0,1,2022,conventional,0 days 00:01:19.273000,,
3299,VET,2.0,HARD,4,6.0,9.0,13.0,0 days 00:01:27.482000,2.0,0 days 00:01:27.544000,fp1,986.5,0,0,0,1,2022,conventional,0 days 00:01:19.273000,,
3300,VET,3.0,HARD,8,10.0,17.0,13.0,0 days 00:01:23.101000,5.0,0 days 00:01:24.195000,fp1,1042.5,1,0,0,1,2022,conventional,0 days 00:01:19.273000,,
3301,VET,4.0,SOFT,9,18.0,26.0,13.0,0 days 00:01:20.383000,3.0,0 days 00:01:20.462000,fp1,897.5,0,1,1,0,2022,conventional,0 days 00:01:19.273000,,
3302,LAT,1.0,HARD,9,1.0,9.0,13.0,0 days 00:01:23.842000,3.0,0 days 00:01:24.147000,fp1,1033.5,1,0,0,1,2022,conventional,0 days 00:01:19.570000,,
3303,LAT,3.0,HARD,10,18.0,27.0,13.0,0 days 00:01:26.470000,7.0,0 days 00:01:26.914000,fp1,1032.5,0,0,0,1,2022,conventional,0 days 00:01:19.570000,,
3304,GAS,1.0,HARD,10,1.0,10.0,13.0,0 days 00:01:22.952000,3.0,0 days 00:01:23.240000,fp1,968.5,0,0,0,1,2022,conventional,0 days 00:01:19.527000,,
3305,GAS,2.0,SOFT,3,11.0,13.0,13.0,0 days 00:01:20.715000,1.0,0 days 00:01:20.715000,fp1,954.5,0,1,1,0,2022,conventional,0 days 00:01:19.527000,,
3306,GAS,3.0,SOFT,6,14.0,19.0,13.0,0 days 00:01:20.456000,2.0,0 days 00:01:20.960000,fp1,991.5,0,0,1,0,2022,conventional,0 days 00:01:19.527000,,
3307,GAS,4.0,SOFT,9,20.0,28.0,13.0,0 days 00:01:24.231000,6.0,0 days 00:01:24.960000,fp1,1029.5,1,0,0,1,2022,conventional,0 days 00:01:19.527000,,
3308,PER,2.0,SOFT,3,3.0,5.0,13.0,0 days 00:01:21.053000,1.0,0 days 00:01:21.053000,fp1,957.0,0,0,1,0,2022,conventional,0 days 00:01:19.118000,0 days 00:01:18.516000,
3309,PER,3.0,SOFT,3,6.0,8.0,13.0,0 days 00:01:20.211000,1.0,0 days 00:01:20.211000,fp1,913.5,0,0,1,0,2022,conventional,0 days 00:01:19.118000,0 days 00:01:18.516000,
3310,PER,4.0,SOFT,3,9.0,11.0,13.0,0 days 00:01:20.194000,1.0,0 days 00:01:20.194000,fp1,1003.0,1,0,1,0,2022,conventional,0 days 00:01:19.118000,0 days 00:01:18.516000,
3311,PER,5.0,SOFT,3,12.0,14.0,13.0,0 days 00:01:19.908000,1.0,0 days 00:01:19.908000,fp1,877.5,0,0,1,0,2022,conventional,0 days 00:01:19.118000,0 days 00:01:18.516000,
3312,PER,6.0,SOFT,3,15.0,17.0,13.0,0 days 00:01:19.622000,1.0,0 days 00:01:19.622000,fp1,914.0,0,0,1,0,2022,conventional,0 days 00:01:19.118000,0 days 00:01:18.516000,
3313,PER,8.0,SOFT,4,21.0,24.0,13.0,0 days 00:01:20.282000,1.0,0 days 00:01:20.282000,fp1,876.5,0,1,1,0,2022,conventional,0 days 00:01:19.118000,0 days 00:01:18.516000,
3314,ALO,1.0,HARD,5,1.0,5.0,13.0,0 days 00:01:23.981000,2.0,0 days 00:01:24.061500,fp1,1030.5,1,0,0,1,2022,conventional,0 days 00:01:18.716000,0 days 00:01:17.904000,0 days 00:01:18.078000
3315,ALO,2.0,HARD,8,6.0,13.0,13.0,0 days 00:01:22.760000,3.0,0 days 00:01:22.949000,fp1,1029.0,0,0,0,1,2022,conventional,0 days 00:01:18.716000,0 days 00:01:17.904000,0 days 00:01:18.078000
3316,ALO,3.0,SOFT,7,14.0,20.0,13.0,0 days 00:01:20.377000,3.0,0 days 00:01:20.527000,fp1,957.0,0,1,1,0,2022,conventional,0 days 00:01:18.716000,0 days 00:01:17.904000,0 days 00:01:18.078000
3317,ALO,4.0,SOFT,7,21.0,27.0,13.0,0 days 00:01:24.098000,3.0,0 days 00:01:24.190000,fp1,1025.0,0,0,0,1,2022,conventional,0 days 00:01:18.716000,0 days 00:01:17.904000,0 days 00:01:18.078000
3318,LEC,1.0,SOFT,6,1.0,6.0,13.0,0 days 00:01:20.225000,2.0,0 days 00:01:20.971000,fp1,940.0,1,0,1,0,2022,conventional,0 days 00:01:18.806000,0 days 00:01:17.768000,0 days 00:01:17.567000
